,NUMERO,NOM_VOIE,CODE_POSTAL,NOM_COMMUNE,id
1440,46,Rue du Lac de Bairon,08390,Bairon et ses environs,1440
1441,8,Chemin de la Duchesse,08300,Rethel,1441
1442,1,Rue du Fresne,08450,Remilly-Aillicourt,1442
1443,4,AllÃ©e de la CharbonniÃ¨re,08350,Cheveuges,1443
1444,12,Rue du Culot,08290,Prez,1444
1445,2,Rue de la Ravaude,08000,Charleville-MÃ©ziÃ¨res,1445
1446,23,Rue Camille Didier,08000,Charleville-MÃ©ziÃ¨res,1446
1447,12,Rue du Marquis d'Asfeld,08600,Givet,1447
1448,1,Route de Charleville,08090,Houldizy,1448
1449,15,Rue du Commodo,08800,Les Hautes-RiviÃ¨res,1449
1450,20,Rue Baudelaire,08000,Charleville-MÃ©ziÃ¨res,1450
1451,6,Route du Promeneux,08430,Villers-sur-le-Mont,1451
1452,11,Rue du Culot,08090,Damouzy,1452
1453,100,Route de Prix,08000,Charleville-MÃ©ziÃ¨res,1453
1454,5,Chemin Rural de la Queue Tournee,08500,Les Mazures,1454
1455,13,Grande Rue,08110,Matton-et-ClÃ©mency,1455
1456,92,Boulevard Gambetta,08000,Charleville-MÃ©ziÃ¨res,1456
1457,29,Rue Jean Jaures,08350,Donchery,1457
1458,5,Route de Bievres,08370,La FertÃ©-sur-Chiers,1458
1459,89,Rue Victor Hugo,08000,Charleville-MÃ©ziÃ¨res,1459
1460,9,Rue Haute,08300,Saint-Loup-en-Champagne,1460
1461,64,Rue de Saint Aubin,08000,Charleville-MÃ©ziÃ¨res,1461
1462,14,Rue d'Evigny,08000,La Francheville,1462
1463,13,Rue Roland Lambert,08000,Charleville-MÃ©ziÃ¨res,1463
1464,18,Chemin des Ecoliers,08150,Renwez,1464
1465,75,Rue Ambroise Croizat,08700,Neufmanil,1465
1466,4,Rue du Bois des Rosieres,08300,Neuflize,1466
1467,2,Rue des Vannelles,08120,Bogny-sur-Meuse,1467
1468,65,Place du Gros Caillou,08150,Rimogne,1468
1469,41,Route dâ€™Orval,08370,Margut,1469
1470,9,Rue de Senuc,08250,Vaux-lÃ¨s-Mouron,1470
1471,14,Rue Basse,08190,Saint-Germainmont,1471
1472,16,grand'rue,08260,Antheny,1472
1473,14,Rue GalliÃ©ni,08170,FÃ©pin,1473
1474,17,Rue Pierre ViÃ©not,08320,Aubrives,1474
1475,16,La-couture,08130,Attigny,1475
1476,3,Rue des Vignettes,08300,Acy-Romance,1476
1477,11,Rue de Bellevue,08200,Glaire,1477
1478,18,Rue Victor Hugo,08170,Haybes,1478
1479,1,Avenue Louis Reitz,08330,Vrigne aux Bois,1479
1480,2,Chemin dâ€™Orval,08370,Margny,1480
1481,26,Rue du Puits,08600,Givet,1481
1482,6,Rue Principale,08260,Flaignes-Havys,1482
1483,8,Rue du 8 Mai,08140,Douzy,1483
1484,1,Route Nationale,08090,Cliron,1484
1485,30,Rue du ChÃ¢teau,08430,Launois-sur-Vence,1485
1486,32,Rue des FougÃ¨res,08330,Vrigne aux Bois,1486
1487,12,Lotissement le Parc,08410,Boulzicourt,1487
1488,7,Ruelle Petitan,08450,Remilly-Aillicourt,1488
1489,13,Quai du 18e Chasseur,08170,Haybes,1489
1490,55,Rue Ambroise Croizat,08700,Neufmanil,1490
1491,5,Ruelle GobÃ©,08200,Illy,1491
1492,6,Rue Cosson,08160,Chalandry-Elaire,1492
1493,45,Rue Avetant,08400,Vouziers,1493
1494,99,Rue de la Heuquette,08230,GuÃ©-d'Hossus,1494
1495,37,Route Nationale,08160,Dom-le-Mesnil,1495
1496,22,Rue Delorme,08200,Balan,1496
1497,62,Avenue Philippoteaux,08200,Sedan,1497
1498,10,Rue des Vignettes,08300,Acy-Romance,1498
1499,3,Place de lâ€™Eglise,08270,Puiseux,1499
1500,2,Chemin des PrÃ©s Potets,08260,Maubert-Fontaine,1500
1501,16,Place de Caen,08300,Rethel,1501
1502,10,Rue de la Praisle,08600,Givet,1502
1503,4,Avenue Charles de Gaulle,08000,Charleville-MÃ©ziÃ¨res,1503
1504,2,Rue du Jard,08250,Champigneulle,1504
1505,17,Rue des Charmes,08440,Ville-sur-Lumes,1505
1506,68,Petite Rue,08240,Nouart,1506
1507,62,Grande Rue,08230,SÃ©vigny-la-ForÃªt,1507
1508,43,Rue Notre Dame,08400,Falaise,1508
1509,10,Rue du GuÃ©,08300,Bergnicourt,1509
1510,8,Rue le Thour,08190,Villers-devant-le-Thour,1510
1511,178,Avenue Carnot,08000,Charleville-MÃ©ziÃ¨res,1511
1512,24,Rue de Remeillimont,08700,Nouzonville,1512
1513,6,Rue de Lorraine ProlongÃ©e,08700,Nouzonville,1513
1514,27,Rue de Fagnon,08000,Prix-lÃ¨s-MÃ©ziÃ¨res,1514
1515,25,Rue Jean Baptiste Clement,08000,Charleville-MÃ©ziÃ¨res,1515
1516,36,Rue de Terron,08430,Poix-Terron,1516
1517,54,Rue de Lorraine,08700,Nouzonville,1517
1518,17,Rue KlÃ©ber,08000,Charleville-MÃ©ziÃ¨res,1518
1519,46,Rue EugÃ¨ne Thiery,08300,Rethel,1519
1520,11,Rue de la Coette,08160,Flize,1520
1521,28,Clos du Chateau,08200,Glaire,1521
1522,4,Rue Saint-Eloi,08200,Sedan,1522
1523,19,Rue de MonthermÃ©,08000,Charleville-MÃ©ziÃ¨res,1523
1524,10,Rue les Buttes,08260,Auvillers-les-Forges,1524
1525,4,Rue Jean JaurÃ¨s,08700,Nouzonville,1525
1526,4,Rue Perdue,08270,Sery,1526
1527,48,Lotissement le Bannet,08200,Givonne,1527
1528,2,Rue Francois Desportes,08250,Champigneulle,1528
1529,43,Rue Robert Coispine,08000,Charleville-MÃ©ziÃ¨res,1529
1530,2,Route de Daigny Villers-cernay,08140,Bazeilles,1530
1531,15,Rue Marie Bonnefoy,08800,Thilay,1531
1532,1,Rue Barbet,08260,Ã‰teigniÃ¨res,1532
1533,1,L'Ã®le d'amour,08130,Ã‰cordal,1533
1534,23,Chemin la Croix Labonne,08800,MonthermÃ©,1534
1535,1,Chevre Voye,08300,Neuflize,1535
1536,1058,Rue Waldeck Rousseau,08500,Revin,1536
1537,1,Impasse des Haies,08300,Novy-ChevriÃ¨res,1537
1538,1,Rue du GuÃ©,08300,Sorbon,1538
1539,3,Douaire de Fosset,08110,Pure,1539
1540,195,Rue de la Vallee,08150,Rouvroy-sur-Audry,1540
1541,15,Rue Jacques PrÃ©vert,08190,Asfeld,1541
1542,3,Rue des Bourgs,08190,Vieux-lÃ¨s-Asfeld,1542
1543,13,Rue Madeleine RichÃ©,08000,Villers-Semeuse,1543
1544,19,boulevard henri bronnert,08000,Charleville-MÃ©ziÃ¨res,1544
1545,28,Route Nationale,08160,Dom-le-Mesnil,1545
1546,22,Rue de la Cour Rogelet,08460,Signy-l'Abbaye,1546
1547,86,Rue de Givet,08600,Rancennes,1547
1548,4,Rue de l'Industrie,08400,Vouziers,1548
1549,4,Chemin des Carrieres Ou du Poiriseau,08200,Floing,1549
1550,8,Place du Lavoir,08700,La Grandville,1550
1551,2,Place de la Mairie,08240,Verpel,1551
1552,9,Grande Rue,08800,Thilay,1552
1553,12,Rue de sous Rimont,08160,Flize,1553
1554,1,Chemin de la ChÃ¨vre d'Or,08150,Renwez,1554
1555,126,grand'rue,08140,Pouru-Saint-Remy,1555
1556,18,Rue Croisy,08000,Charleville-MÃ©ziÃ¨res,1556
1557,108,Rue Jean JaurÃ¨s,08700,Nouzonville,1557
1558,22,Avenue du Muguet,08000,Charleville-MÃ©ziÃ¨res,1558
1559,1,chemin du rocan,08450,ChÃ©mery-ChÃ©hÃ©ry,1559
1560,9,Place de la Victoire,08210,Beaumont-en-Argonne,1560
1561,24,Rue Basse,08800,Laifour,1561
1562,47,Rue des Jardins,08110,Carignan,1562
1563,16,Rue Jean Baptiste ClÃ©ment,08200,Saint-Menges,1563
1564,17,Rue Hoche,08000,Charleville-MÃ©ziÃ¨res,1564
1565,9,Rue Emile Roux,08300,Amagne,1565
1566,1,Rue du Cimetiere,08260,Marby,1566
1567,12,Rue des Etocts,08270,Sorcy-BauthÃ©mont,1567
1568,25,Chemin de la Couture,08130,Attigny,1568
1569,10,Rue des Dames,08300,Rethel,1569
1570,53,Rue du 11 Novembre,08000,Villers-Semeuse,1570
1571,3,Rue de Cocriaumont,08220,Renneville,1571
1572,40,Rue FranÃ§ois Boucher,08300,Rethel,1572
1573,14,Rue de la Doyenne,08440,Vivier-au-Court,1573
1574,13,Rue Albert HÃ©ron,08600,Givet,1574
1575,1,Avenue de Manchester,08000,Charleville-MÃ©ziÃ¨res,1575
1576,12,Rue des Cabres,08090,Neuville-lÃ¨s-This,1576
1577,40,Faubourg du MÃ©nil,08200,Sedan,1577
1578,144,Grand Riaux,08380,La Neuville-aux-JoÃ»tes,1578
1579,2,Rue des Fauvettes,08350,Donchery,1579
1580,6,Rue Jean Baptiste Clement,08330,Vrigne aux Bois,1580
1581,10,Rue Madame,08190,Aire,1581
1582,2,Rue Taquet,08220,Seraincourt,1582
1583,5,Rue Hippolyte Taine,08700,Nouzonville,1583
1584,1980,Rue du Pain de Sucre,08230,Rocroi,1584
1585,42,Rue de Chantereine,08250,GrandprÃ©,1585
1586,9,Rue du Moulin Leblanc,08000,Charleville-MÃ©ziÃ¨res,1586
1587,11,Ruelle aux Etoupes,08140,Pouru-Saint-Remy,1587
1588,15,Rue des 3 Pigeons,08600,Givet,1588
1589,23,Rue des Poilus,08400,Vouziers,1589
1590,19,Rue des Colibris,08700,Nouzonville,1590
1591,23,Rue de la Grange aux Bois,08460,Signy-l'Abbaye,1591
1592,30,Rue du Moulin,08370,Herbeuval,1592
1593,13,Grande Rue,08430,Poix-Terron,1593
1594,195,Avenue Carnot,08000,Charleville-MÃ©ziÃ¨res,1594
1595,1,Rue Mere Thilde,08220,Rocquigny,1595
1596,3,Impasse Briand,08500,Revin,1596
1597,48,Chemin des Effonds,08700,Nouzonville,1597
1598,10,Rue de la Marck,08600,Givet,1598
1599,12,Rue du Calvaire,08170,Haybes,1599
1600,713,Sarrat de Peyrot,09320,Massat,1600
1601,25,Chemin de Pic,09100,Pamiers,1601
1602,77,Montferrier,09300,Montferrier,1602
1603,4,route de barthÃ¨s,09500,Saint-FÃ©lix-de-Tournegat,1603
1604,1,Impasse du Lep,09200,Saint-Girons,1604
1605,37,Hameau dâ€™Aynat,09400,BÃ©deilhac-et-Aynat,1605
1606,94,Lieu Dit Moucagnou,09350,Les Bordes-sur-Arize,1606
1607,36,NÃ©rou,09160,Mercenac,1607
1608,3,Rue Lamartine,09200,Saint-Girons,1608
1609,68,Avenue Pierre SÃ©mard,09600,Laroque-d'Olmes,1609
1610,12,Rue Borde de Naout,09600,Dun,1610
1611,1,Rue du Cami Viel,09600,Esclagne,1611
1612,10,Rue des Cordeliers,09100,Pamiers,1612
1613,17,Rue Eugene Duprat,09100,Pamiers,1613
1614,18,Rue des Pyrenees,09120,Coussa,1614
1615,36,Rue du 4 Septembre,09100,Pamiers,1615
1616,58,Avenue Victor Hugo,09500,Mirepoix,1616
1617,18,Cot Del Chour,09200,Encourtiech,1617
1618,79,Chemin du ChÃ¢teau d'Eau,09400,Mercus-Garrabet,1618
1619,19,Route de Touille,09160,La Bastide-du-Salat,1619
1620,10,Place de la Republique,09100,Pamiers,1620
1621,165,Lieu Dit le Brougard,09400,Surba,1621
1622,341,Les Vignes,09800,Castillon-en-Couserans,1622
1623,4513,Chemin de Lacry,09700,Saverdun,1623
1624,3,Lotissement de lâ€™Oppidum,09000,Saint-Jean-de-Verges,1624
1625,3,Chemin du Goutal,09100,Benagues,1625
1626,4,Rue du Trinquet,09330,Montgailhard,1626
1627,14,Rue du GÃ©nÃ©ral de Gaulle,09400,Tarascon-sur-AriÃ¨ge,1627
1628,388,Route du Pigailh,09130,Carla-Bayle,1628
1629,1,Route de Daurat,09500,Camon,1629
1630,29,Quartier Santoulis,09250,Luzenac,1630
1631,553,Chemin du ChÃ¢teau d'Eau,09400,Mercus-Garrabet,1631
1632,73,Rue MarÃ©chal Joffre,09300,Lavelanet,1632
1633,64,Chemin de la Campagne,09320,Soulan,1633
1634,4,Hameau de Fourtic,09700,Le Vernet,1634
1635,11,Route dâ€™Auterive,09210,LÃ©zat-sur-LÃ¨ze,1635
1636,35,Rue du Vert Coteau,09700,Saverdun,1636
1637,16,Bareille,09160,Montgauch,1637
1638,26,Rue des Cheminots,09100,Pamiers,1638
1639,5,Impasse du Cypres,09700,Saverdun,1639
1640,19,Lotissement le Laurada,09330,Montgailhard,1640
1641,25,Rue du Peyrou,09270,MazÃ¨res,1641
1642,6,Rue Saint-exupÃ©ry,09100,Villeneuve-du-ParÃ©age,1642
1643,278,Larierole,09220,Val-de-Sos,1643
1644,3,Route de la BarguillÃ¨re,09000,Ganac,1644
1645,5,Chemin des Vignes,09400,Arnave,1645
1646,29,Chemin de la Peyrade,09300,BÃ©lesta,1646
1647,634,Route de Rapy,09300,Ilhat,1647
1648,13,Place du Marche aux Boeufs,09100,Pamiers,1648
1649,5,Rue James Rullau,09200,Saint-Girons,1649
1650,3,Chemin de Las Coumaninos,09120,Varilhes,1650
1651,26,Rue Centrale,09000,Saint-Paul-de-Jarrat,1651
1652,8,Rue Paul Cezanne,09100,Pamiers,1652
1653,22,Rue MarÃ©chal Joffre,09500,Mirepoix,1653
1654,5,Rue de la Mairie,09100,BÃ©zac,1654
1655,52,Bout du Village,09800,Bordes-Uchentein,1655
1656,17,Pre Commun,09160,La Bastide-du-Salat,1656
1657,63,Avenue LÃ©on Blum,09300,Lavelanet,1657
1658,6,Rue du Barry,09350,La Bastide-de-Besplas,1658
1659,7,Passage du Bedel,09000,Saint-Jean-de-Verges,1659
1660,36,Rue du BÃ©al,09500,Mirepoix,1660
1661,7,Rue Michel SÃ©bastien,09100,Saint-Jean-du-Falga,1661
1662,59,Route de Pech,09310,Les Cabannes,1662
1663,12,Rue des Tiercaires,09270,MazÃ¨res,1663
1664,19,Lieu Dit Campredon,09300,Lesparrou,1664
1665,3,Rue du Capitaine Brunet,09100,Pamiers,1665
1666,10,Le Balle Hameau,09240,Nescus,1666
1667,1,Lotissement du Foirail,09210,Saint-Ybars,1667
1668,468,Pouteou,09130,Le Fossat,1668
1669,4,Rue Lafayette,09300,BÃ©lesta,1669
1670,3,Hameau de Louis,09160,Mercenac,1670
1671,21,Rue Sainte Claire,09100,Pamiers,1671
1672,18,Village,09800,Villeneuve,1672
1673,13,Lotissement dâ€™Armeilhac,09000,Foix,1673
1674,189,Usines et CitÃ© Ricalens,09600,Laroque-d'Olmes,1674
1675,26,Hameau de Danis,09700,Saverdun,1675
1676,115,Hameau de Seuillac,09220,Siguer,1676
1677,76,Lieu Dit Bordeneuve,09000,Celles,1677
1678,768,Faubourg Saint Jean,09270,MazÃ¨res,1678
1679,24,Souleilla de Barrere,09130,Sieuras,1679
1680,14,Hameau des Baudis,09200,Montjoie-en-Couserans,1680
1681,1161,Layroule,09400,Tarascon-sur-AriÃ¨ge,1681
1682,12,Avenue de la Mairie,09600,Esclagne,1682
1683,3,Hameau dâ€™Enriviere,09000,Soula,1683
1684,4,Place Henri Martin,09400,Mercus-Garrabet,1684
1685,27,Rue des Fauvettes,09100,Saint-Jean-du-Falga,1685
1686,50,Hameau de Sainte Croix,09600,Dun,1686
1687,23,Rue de la Paix,09500,La Bastide-de-Bousignac,1687
1688,64,Grande Rue,09220,Val-de-Sos,1688
1689,12,Rue de Castillon,09800,Engomer,1689
1690,14,Chemin de Mirebach,09350,Sabarat,1690
1691,7,Impasse des Cedres,09100,Pamiers,1691
1692,3,Rue du Soleil Levant,09100,Villeneuve-du-ParÃ©age,1692
1693,786,Lieu Dit Lirbat,09320,Massat,1693
1694,376,Tarterole,09140,Ustou,1694
1695,4,Route de Laroque dâ€™Olmes,09600,La Bastide-sur-l'Hers,1695
1696,648,Lieu Dit Lartigues,09220,Auzat,1696
1697,12,Rue Rene Cassin,09270,MazÃ¨res,1697
1698,16,Hameau de Fourest,09240,Cadarcet,1698
1699,81,Le Paou,09190,Gajan,1699
1700,559,Maury,09290,Le Mas-d'Azil,1700
1701,187,Village,09350,Les Bordes-sur-Arize,1701
1702,320,Vge de Suc,09220,Val-de-Sos,1702
1703,9,Boulevard FrÃ©dÃ©ric Arnaud,09200,Saint-Girons,1703
1704,21,Avenue de la Mairie,09600,Esclagne,1704
1705,4,Chemin de la Plano,09000,Vernajoul,1705
1706,1,Rue de la Chapelle,09350,Les Bordes-sur-Arize,1706
1707,12,rue du Castel,09300,Lesparrou,1707
1708,212,Couroumas,09200,RivÃ¨renert,1708
1709,86,Route Nationale,09330,Montgailhard,1709
1710,7,Chemin des Pres,09700,Le Vernet,1710
1711,5,Rue de la Place,09600,LÃ©ran,1711
1712,240,Route de Sainte FOI,09500,Malegoude,1712
1713,244,Village,09350,Les Bordes-sur-Arize,1713
1714,39,Lotissement des Passerinettes,09300,BÃ©lesta,1714
1715,697,Chemin de Montginaud,09130,Carla-Bayle,1715
1716,12,Rue du Barry d'En Bas,09120,Varilhes,1716
1717,101,Hameau de Cambie,09000,Serres-sur-Arget,1717
1718,32,Rue Martimor,09270,MazÃ¨res,1718
1719,10,Hameau de Ginabat,09000,Montoulieu,1719
1720,1,Rue de Rouffiac,09120,Varilhes,1720
1721,19,Avenue Jean JaurÃ¨s,09600,Laroque-d'Olmes,1721
1722,213,Les Fererres,09110,Ascou,1722
1723,270,l'Afrique,09100,BÃ©zac,1723
1724,18,Chemin de la Prade,09120,Rieux-de-Pelleport,1724
1725,31,Rue du Foulon,09100,Pamiers,1725
1726,40,Saint Martin,09120,Ventenac,1726
1727,7,Rue Fernand Icres,09350,Les Bordes-sur-Arize,1727
1728,2,Rue Georges ClÃ©menceau,09300,Lavelanet,1728
1729,7,Darre Maisou,09400,Cazenave-Serres-et-Allens,1729
1730,22,Avenue de Fontestorbes,09300,BÃ©lesta,1730
1731,15,Avenue des PyrenÃ©es,09100,Villeneuve-du-ParÃ©age,1731
1732,22,CastÃ©rane,09240,La Bastide-de-SÃ©rou,1732
1733,21,La Pointe,09700,Saverdun,1733
1734,58,Paychels,09500,Besset,1734
1735,61,Av de la 1ere Armee Francaise,09190,Lorp-Sentaraille,1735
1736,4,Chemin des Vignes,09190,Gajan,1736
1737,60,Hameau de la Cabirole,09000,Le Bosc,1737
1738,514,Rue Marcel DUPUY,09800,Bethmale,1738
1739,60,La Coupiere,09000,Serres-sur-Arget,1739
1740,102,Devant Jansiaux,09100,MadiÃ¨re,1740
1741,9,Place de la Mine,09400,Tarascon-sur-AriÃ¨ge,1741
1742,6,Route de Benaix,09300,Villeneuve-d'Olmes,1742
1743,15,Route du Stade,09250,Luzenac,1743
1744,59,Lieu Dit la Grausse,09130,Villeneuve-du-Latou,1744
1745,2,Chemin des Vignes,09300,Dreuilhe,1745
1746,2,Rue de la Plaine,09110,Savignac-les-Ormeaux,1746
1747,86,Orgeix Village,09110,Orgeix,1747
1748,165,LauzÃ¨re,09140,Soueix-Rogalle,1748
1749,10,Le Village,09460,MijanÃ¨s,1749
1750,21,Rue Pasteur,09300,Lavelanet,1750
1751,37,Rue de la RÃ©publique,09340,Verniolle,1751
1752,63,Perai et la Garde,09230,MÃ©rigon,1752
1753,125,Thomas,09130,Le Fossat,1753
1754,57,Le Village,09400,Alliat,1754
1755,21,Avenue du General de Gaulle,09120,Varilhes,1755
1756,4,Chemin de Souart,09400,Mercus-Garrabet,1756
1757,11,Lieu Dit le Cantou,09110,Orlu,1757
1758,69,Grand Chemin,09000,Celles,1758
1759,294,Fount du Trounc,09140,ErcÃ©,1759
1760,276,Planol,09000,Brassac,1760
1761,118,Rue Albert Sans,09400,Saurat,1761
1762,67,Avenue Victor Hugo,09500,Mirepoix,1762
1763,35,AllÃ©e de Sourroque,09200,Saint-Girons,1763
1764,19,Avenue du Bernet,09000,FerriÃ¨res-sur-AriÃ¨ge,1764
1765,170,Camp NÃ¨gre,09120,MontÃ©gut-Plantaurel,1765
1766,2,Lieu Dit Labaure,09000,Celles,1766
1767,39,Gourbit Village,09400,Gourbit,1767
1768,16,Rue Principale,09250,Luzenac,1768
1769,4,Place de la Fontaine,09600,Dun,1769
1770,20,Rue Rempart du Touronc,09100,Pamiers,1770
1771,44,Poutet,09350,Castex,1771
1772,17,Impasse Lavoisier,09100,Pamiers,1772
1773,30,Place des Benazets,09320,Massat,1773
1774,6,Impasse du Peyrou,09000,Foix,1774
1775,10,Rue de la Couate,09000,Foix,1775
1776,3,Chemin de la Prado,09000,LoubiÃ¨res,1776
1777,383,Lieu Dit Toupinat,09300,Montferrier,1777
1778,463,route de cambiÃ©,09000,Serres-sur-Arget,1778
1779,3,Route de Varilhes,09120,Rieux-de-Pelleport,1779
1780,2,Rue Esperanto,09120,Saint-FÃ©lix-de-Rieutord,1780
1781,9,Cami de lâ€™Escalerou,09800,Bordes-Uchentein,1781
1782,943,Saleix le Village,09220,Auzat,1782
1783,7,Rue du Languedoc,09100,La Tour-du-Crieu,1783
1784,9,Place de la Couillade,09460,MijanÃ¨s,1784
1785,15,Rue de l'Estang,09100,Pamiers,1785
1786,21,Route des Cazals,09120,Gudas,1786
1787,8,CitÃ© du Fourcat,09300,Lavelanet,1787
1788,6,Impasse Alfred de Vigny,09200,Saint-Girons,1788
1789,158,Leprat,09100,Escosse,1789
1790,11,Rue Augustin Doussat,09100,Saint-Jean-du-Falga,1790
1791,9,Avenue Alfred de Musset,09200,Saint-Girons,1791
1792,25,Village,09310,Les Cabannes,1792
1793,12,Impasse Boulant,09190,Saint-Lizier,1793
1794,1,Chemin des Garosses,09000,LoubiÃ¨res,1794
1795,30,Cami Del Coustou,09600,Tabre,1795
1796,85,Lieu Dit Ladris,09800,Augirein,1796
1797,7,RÃ©sidence la Calmontaise,09100,La Tour-du-Crieu,1797
1798,7,Place de la Cabanette,09600,Laroque-d'Olmes,1798
1799,18,rue de teycheire,09400,LapÃ¨ge,1799
1800,25,Grande Rue,10200,Thil,1800
1801,21,Rue Saint Eloy,10340,Bagneux-la-Fosse,1801
1802,3,Voie de Ramerupt,10150,VouÃ©,1802
1803,6,Rue Jean Charles de Relongue,10400,La LouptiÃ¨re-ThÃ©nard,1803
1804,65,Rue Jean Nesmy,10000,Troyes,1804
1805,16,Rue des Racelines,10200,Bar-sur-Aube,1805
1806,6,Chemin de la Recompense,10110,Ã‰guilly-sous-Bois,1806
1807,51,Rue Jules Bodie,10420,Les NoÃ«s-prÃ¨s-Troyes,1807
1808,11,Rue de Viviers,10110,Landreville,1808
1809,9,Rue du Pilori,10260,Virey-sous-Bar,1809
1810,10,Place Marechal Foch,10000,Troyes,1810
1811,4,Rue de la Mare,10180,Saint-LyÃ©,1811
1812,6,Grande Rue,10200,Champignol-lez-Mondeville,1812
1813,70,Rue Edmond Fariat,10000,Troyes,1813
1814,15,Rue de la CoopÃ©rative,10800,Saint-Julien-les-Villas,1814
1815,12,Chemin Blanc,10400,Fontaine-MÃ¢con,1815
1816,2,Rue du Pont,10340,Les Riceys,1816
1817,8,Impasse des Ouches,10150,Pont-Sainte-Marie,1817
1818,14,Rue Rene Plard,10600,La Chapelle-Saint-Luc,1818
1819,8,Rue des MaraÃ®chers,10000,Troyes,1819
1820,31,Rue Henri Barbusse,10100,Romilly-sur-Seine,1820
1821,3,Rue de la Corvee,10110,Merrey-sur-Arce,1821
1822,19,Chemin du Chateau dâ€™Eau,10600,Payns,1822
1823,189,Chemin des Macherees,10130,Auxon,1823
1824,9,Route de Plancy,10170,MÃ©ry-sur-Seine,1824
1825,12,Rue du Clos,10130,Marolles-sous-LigniÃ¨res,1825
1826,5,Rue Paul Doumer,10000,Troyes,1826
1827,6,Rue Lucien Leblanc,10120,Saint-AndrÃ©-les-Vergers,1827
1828,8,Rue Andre Cottenet,10340,Bragelogne-Beauvoir,1828
1829,45,Grande Rue,10360,VerpilliÃ¨res-sur-Ource,1829
1830,64,Rue de la RÃ©publique,10150,Creney-prÃ¨s-Troyes,1830
1831,38,Rue des Saillards,10100,Saint-Martin-de-Bossenay,1831
1832,50,Mail des Charmilles,10000,Troyes,1832
1833,7,Rue du Fonds de la Foret,10190,Bercenay-en-Othe,1833
1834,4,Rue Champ Chevallier,10110,Merrey-sur-Arce,1834
1835,13,Rue du Bel Air,10190,Aix-Villemaur-PÃ¢lis,1835
1836,305,Rue Emile Zola,10100,Pars-lÃ¨s-Romilly,1836
1837,24,Rue du Plessis,10200,Soulaines-Dhuys,1837
1838,3,Rue du Creux Michel,10110,Celles-sur-Ource,1838
1839,194,Rue Gabriel PÃ©ri,10100,Romilly-sur-Seine,1839
1840,9,Rue des Chardons,10510,ChÃ¢tres,1840
1841,1,Rue de la Croix Verte,10160,BÃ©rulle,1841
1842,50,Avenue Edouard Herriot,10000,Troyes,1842
1843,32,Rue Jules Fabre,10100,Romilly-sur-Seine,1843
1844,17,Impasse des Gueulles Grises,10370,Villenauxe-la-Grande,1844
1845,19,Rue de la RÃ©publique,10420,Les NoÃ«s-prÃ¨s-Troyes,1845
1846,6,Rue des Roses,10260,Saint-Parres-lÃ¨s-Vaudes,1846
1847,4,Rue Pierre-jean Grosley,10000,Troyes,1847
1848,52,Rue Saint Etienne,10380,Charny-le-Bachot,1848
1849,26,Rue des FrÃªres Gillet,10120,Saint-AndrÃ©-les-Vergers,1849
1850,9,Rue du Clos dâ€™Orvilliers,10420,Les NoÃ«s-prÃ¨s-Troyes,1850
1851,35,Rue de la Croix Blanche,10120,Saint-AndrÃ©-les-Vergers,1851
1852,23,Rue Paul Lafargue,10410,Saint-Parres-aux-Tertres,1852
1853,1,Rue du Four,10180,Saint-LyÃ©,1853
1854,10,Rue Rene Mouchotte,10600,La Chapelle-Saint-Luc,1854
1855,5,rue de cour premiÃ¨re,10240,Ramerupt,1855
1856,46,Rue Jean Jaures,10500,Brienne-le-ChÃ¢teau,1856
1857,1,Rue Grande Boue,10500,Blignicourt,1857
1858,29,Rue Partouneaux,10100,Romilly-sur-Seine,1858
1859,7,Rue du 8 Mai 1945,10150,Sainte-Maure,1859
1860,4,Rue Beugnot,10200,Bar-sur-Aube,1860
1861,14,Rue Chanteloup,10300,Sainte-Savine,1861
1862,19,Zone Industrielle Bellevue,10140,Vendeuvre-sur-Barse,1862
1863,13,Les Gros Pres,10410,Ruvigny,1863
1864,2,Rue de la Fontaine,10110,Viviers-sur-Artaut,1864
1865,4,Rue du PÃ©petu,10200,Proverville,1865
1866,10,Rue de la Tour du Pin,10120,Saint-AndrÃ©-les-Vergers,1866
1867,11,Rue de la LibÃ©ration,10290,Avon-la-PÃ¨ze,1867
1868,4,Avenue De Champagne,10390,ClÃ©rey,1868
1869,6,rue des Ã©tangs,10600,La Chapelle-Saint-Luc,1869
1870,9,Rue du Commandant Yvan,10000,Troyes,1870
1871,20,Rue Victor Hugo,10120,Saint-AndrÃ©-les-Vergers,1871
1872,61,Grande Rue,10150,Sainte-Maure,1872
1873,11,Rue du Moulin Ã  Vent,10190,Aix-Villemaur-PÃ¢lis,1873
1874,70,Rue Linard Hubert,10100,Ossey-les-Trois-Maisons,1874
